level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.likeCount,snippet.totalReplyCount
1,1572,1,UgwjgxCnEFCN1OZc9Ql4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Don is gay.,0,0
1,1573,1,UgyWAKYBTJDKMJl2s6F4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"It's great to have @Ryan Mason I see a lot of improvement now. but I don't think Lucas Moura is good for us now he is making a lot of mistakes this season we must deal with him. Thanks to sonny,kane,rich and also Ivan Perišic....",1,0
1,1574,1,UgzcasXhaxTJgVGAzcx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"I think we should just put Perisic as cb, I'm sure that he will do much better job.",0,0
1,1575,1,Ugy8BUB2e5TjF9KjSOZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Tottenham have had 0 success for 15 years. But a draw today would have been what? Hopefully I dont have to watch this team crash out of Europe for the 13th year in a row.,0,0
1,1576,1,UgwmTkCktf0qmf5umi54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Lucas 😑 how many times are you gonna keep apologising?,0,0
1,1577,1,UgzS1Nae-66GFohSSet4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Lucas how could you man 😫,0,0
1,1578,1,UgxxchfusSJ6JLv26at4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,I don't want to win Richarlison..  Dance is more important than victory😂😂😂,1,0
1,1579,1,UgwyHBr9VST8cuuCf9x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"In 0-2 or 0-3 situation, it’s extremely hard for forwards to come back, but our forwards did that for the last couple of games. Our defenders? They just don’t give a shit.",1,0
1,1580,1,UgzPDkRDMY-c4s_FOYx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Moura fantastic assist,0,0
1,1581,1,UgyCQ7qiIwAz9bB_ZX54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,So close 😅,0,0
1,1582,1,Ugz_WV0UqaVqKWbetwx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"Richarlison thought he did something, lol",0,0
1,1583,1,UgwfHDsiIOptlt4aMYl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,손이 골을넣고 어시를 했는데도 내감정은 너무 힘들었다 😢  토트넘이 내팀이 되어버렸나보다ㅜㅜ,7,0
1,1584,1,Ugzf4DSoUxBuwONQI5x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,The ending is sad and absurd. We should have savoured Richy's last goal. It would have been the best ending.,0,0
1,1585,1,UgxT5faY7p2CeCKHxZ54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,I've seen you as a member of this team for 8 years No hope No future.  Just Kane and son go to the good team,3,0
1,1586,1,UgxEY7lNZGz3Vj1v3794AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,정말 수비 어쩌냐....뒷골이 땡긴다.,0,0
1,1587,1,Ugxdl78zGBlIXyy4YAx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Richarlison 23games 1goal  Kulusevski 26games 2goals spursy love,0,0
1,1588,1,UgwEsXDTzWIdlu9jRNl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"spursy = eric dier is england, eric dier is spurs legend",2,0
1,1589,1,UgzOvNQ8i5YkBXUSVF14AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Maguire,0,0
1,1590,1,UgyMUw8NBNeHWYsbXeJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"Before anyone blames the players, remember that Levy and Enic have seen the same suspects bottle and under perform for years now. #SackLevyNow",0,0
1,1591,1,Ugwy-dATKdXzfP-TW8J4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Enic dier out!!,3,0
1,1592,1,UgwmtmYVTAdYYYUMHWt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,"00:05 00:18 It's easy to understand why Tottenham's number 7 is bad when the slow defensive movements of Tottenham's number 7 lead to runs. 00:29 Pretending to be a defender, he becomes a ball watcher, and even in a pinch, he doesn't care and is ready to attack. 01:08 He steals goals with a single pass, but considering his low contribution in defense, he is a player who loses two goals while scoring one goal. Why don't Tottenham have a decent top 3, Kane Kulusevski and Richerlisson?",0,2
1,1593,1,Ugyu0Yn1-SxhNPz2VP94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,Anyone knows the reason why Dier must be a defender?,1,0
1,1594,1,UgzKn2LZ7MwuYJTIKap4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,its a dissapointing result but better luck next time,0,0
1,1595,1,UgyHm1uUsPZGnEnz--94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,dire .......,1,0
1,1596,1,UyxX6z00lQM,offcut,,fetched (200),2023-10-16 14:24:45.665068,YouTube:/commentThreads,,,
1,1597,1,UgzWZAdykBTQR1sSLaN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,벌써 100번째 말하지만 토트넘은 수비가 문제라니까 수비에서 사람 구실하는건 로메로 뿐,3,0
1,1598,1,UgwKQlOZryxZNOUiQ194AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,3 мяч забил все таки Сон?  вроде такая же ситуация как на ЧМ когда Роналдо даже не коснулся мяча...,0,0
1,1599,1,Ugwe_4WFA_jwlZ1mQC94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Even though SON is, you know, not on his best status this season, with his goal in this game, he's made double digit goals for 7 consecutive seasons, including this season for Tottenham. Sorry that his goal attempts hit the goal post 2 times in this match so that he could've scored more but bad luck.",138,17
1,1600,1,UgyYansd4LugE4JuXKV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,웅 경기 노상관  어제꿀잠잤다 우리쏘니만 골넣으면 된다 원래 쓰레기팀인데 뭘 봐라겠냐,0,0
1,1601,1,Ugz2Uw8NarZ_tR7x5hd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"I know we lost, but at least this wasn't a repeat from Newcastle. And we actually gave Liverpool a fight. #coys",0,0
1,1602,1,UgzXa0_FaqdWp33FS2B4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"한국어 단어중에 ""다잃어"" 라는 단어가 실제 있습니다.",1,0
1,1603,1,UgxTP1VKa9z2GI8iF8h4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,son!!!!! come to united !!!!!!!!!!!!!!!!!!!!!!!!,1,0
1,1604,1,UgyE-G1oKKM465bNrnJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Tottenham's opponent is Tottenham's defense.,3,0
1,1605,1,UgzCFIP7d1S-g5LjGe14AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Seriously, what is wrong with the defense of spurs? The last goal is pure mistake. It's really sad to see the great comeback just to be for nothing.",2,0
1,1606,1,UgwG1oERfAPmY6YwpE54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Halkas Moura,0,0
1,1607,1,UgzkTjC5kdEj3jANAVd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,공격수들이 3골을 넣으면 뭐해  수비에서 4골 먹히는데,1,0
1,1608,1,Ugyo3qIeFkNCBys6Cft4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Thank you sonny and Kane.....,9,0
1,1609,1,UgzG6MIOtaVm4sxzZxd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"OMG, I got cancer while looking at Tottenham defenders",0,0
1,1610,1,UgyXphVzc8EHF2jBYEh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,run away !! Son & Kane,0,0
1,1611,1,UgwyUdyr0AsSpZKZ6Sl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,The defenders on this team are terrible nightmares.,2,0
1,1612,1,Ugyby13YkqhF3kaGfJ54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Wtf, why P14 always dun pass to S7…",0,0
1,1613,1,UgygIhEc8w-ChR051AJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Как обидно! Какой камбэк сорвалня! Ну всё равно молодцы Ттх ни как Ньюкаслом,0,0
1,1614,1,Ugyze4JcILRMwPNY5ut4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,현역 PL100골 이상 넣는 선수가 2명 보유~~~ 그러나 다이어도 보유,4,0
1,1615,1,Ugwlw-ppq9bqHzQRYzZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,토트넘 수비가 영 허술하네,1,0
1,1616,1,UgxslSFFoP1kvf8j8sR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"It's time for us to change the defense. When we were at Pochettino, we conceded very few goals and the defense was good so the attackers had a lot of chances. Currently, the defenders are of very poor quality.",2,0
1,1617,1,UgxibtbtYYdiGdeoh854AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,what a touch sonny!!,15,6
1,1618,1,UgyzTDhKOF3kwX-XYVh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Richarlison kane Son💔😔,0,0
1,1619,1,UgzpF59J1vfwheGyqBl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Don't blame Moura and ask the defenders who couldn't stop three goals why... They've always been awful, and they're going to be so awful in the next match and the next match",20,0
1,1620,1,UgzNLjh3rxcZ4ZHrryR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Congratulations, Richarlison!",11,0
1,1621,1,Ugzy7xMhytUcnuEDvG54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Fuck the dier buy defender levy!!,1,0
1,1622,1,Ugzap943zqtwqulDpfN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Liverpool is so fucking bad and at the same time lucky,0,0
1,1623,1,UgzeM1tuUVogE8gWzKd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Sonny, one of the players who showed fight today, 1 assist, 1 goal. Wouldve been MOTM if Spurs won 🇰🇷",511,20
1,1624,1,Ugz1NfL4Le8VJHE5AiF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,최고와 최악의 공존,0,0
1,1625,1,UgwpkZ-Hmofs0_DiUV94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Well done, both teams showed us what is passion and drive...",47,0
1,1626,1,Ugzl2CSRu5U4qYPwWNJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,다이어 뭐한거냐 팀득점 리그4위 실점은하위권  손흥민 케인  리그정상급공격수 있을때 수비라인물갈이  리빌딩했어야지,1,0
1,1627,1,Ugw2WwcgQeKI4AotXaJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,너거는 손흥민과 케인을 가질 자격이없다.씨발닭집놈들아!,1,0
1,1628,1,UgxQomfDPeMqh5G5Po54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,레비는 철저한 장사꾼이라 케인과 흥민으로 희망고문해서 팬들을 모으고 나머지 포지션을 공격만큼 선수 영입 투자를 하지 않는다. 골은 들어가지만 수비가 부족해서 상위팀으로는 갈 수 없다.,4,0
1,1629,1,UgywFEn3t98nF2NB1W94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Dier  out . . .  Plz,1,0
1,1630,1,Ugz1xg2Cvrfnx1lYN6p4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,잘했는데...수비가 아쉽네요😢,0,0
1,1631,1,UgyPItgpGvw3uhPea9h4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,🍼🍼🍼,0,0
1,1632,1,UgwxwhMkZMOLTkRf9TZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"We must rebuild our fucking defense only Romero does well this season, Dier Sanchez were disaster.",0,0
1,1633,1,UgzWqmhoROEgWoQ2X0J4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"*Lucas Moura saved us in Amsterdam but damn, he practically assisted Jota and gave Liverpool all 3 points 🤦🏻‍♂️*",12,2
1,1634,1,Ugzq5kRZDIJsU-NXxQN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,이길수 있었는데!!!👍🏻👍🏻👍🏻,2,0
1,1635,1,UgwSByp23JWGe7bQW_V4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Look at the first 3 goals how kulusevski only stands and looking whats happening. Thats unbeliveable I know he is right wing but when you defend everyone should defend and by the first goal it was his and porros fault,0,0
1,1636,1,UgyDkd3rcGcwAttq4Ot4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Did he actually do that over the top cele for his first goal in like 30-31 pl matches and for an equaliser? Lmfao,1,0
1,1637,1,UgwoKWCp_CsOelTdpYx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,그래도 이번 경기에서 실력이 점점 '진짜 토트넘' 을 찾아가는 것 같아서 좋았어요,4,0
1,1638,1,Ugx4JngYOW0aI5ajU3x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Same players, different managers Levy get out of our club !",1,0
1,1639,1,UgwI4dCTqqumO8uMzQt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,수비가 진짜 처참하네,3,0
1,1640,1,UgwY7cFbfhbmSRM_V6B4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Stupid mistake from Lucas Mora,0,0
1,1641,1,UgwS0E6amk8x_hwZgyJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"i hope those, who went away from the stadium when the score was 0-3, will never visit stadium again. these players deserve better fans, not like this.",1,0
1,1642,1,UgxFE6AKrcQ1ZYU9FgB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Tottenham are not good at using Korea. If Kim Min-jae and Lee Kang-in, who are related to Son Heung-min, miss both, the future season will be even darker.",0,2
1,1643,1,UgxAunDv7HtwiuIP-9R4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"What time until should I watch the hell defender, Dier ? There should not be the UK premium on the field. LEVY OUT",2,0
1,1644,1,UgwU5VReaKO3x0apgVN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"It’s always been our defense. How could they concede three , four goals in only 20 minutes?",677,8
1,1645,1,UgwzpMdRTvSKOXGFbDh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Dyre , you deserve all the game , all the goals, are you defender or something, stop shouting at Sonny,  never.. Son is gold in spurs, dier is worst ever!",0,0
1,1646,1,Ugy2-yxx5FGZ4X-AJ2V4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,What a defence 😂,1,0
1,1647,1,UgyOV90g-ieHFfARxFl4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Bro Dier needs to be released. Imma keep saying it.,1,0
1,1648,1,Ugzd6t3U8GUhuXVga7R4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Horrible differenceㅜㅜ,1,0
1,1649,1,Ugz0RVxI2tALg1LFaL94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,It's all Eric Dier....He got to goooooo!,2,0
1,1650,1,UgxsX9NmWLBcHLcNWm94AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,무리뉴가 경질 되지 않고 다이어르 짜르고 김민재를 영임했다면 이따위로 쓰레기 팀이 되지는 않았을 건데.. 이미 의미 없다.,4,1
1,1651,1,UgxVOQFpiQVu0IQscfF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Lucas great assist,0,0
1,1652,1,UgxeXF_yxsg_VLTK_dN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,다이어가 잘한시즌있음? 저실력으로 어떻게 1부리그 뛰는지 이젠 말하기도 귀찮다,0,1
1,1653,1,UgylXu23UgSmwlkMdIV4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,제발 수비좀....,0,0
1,1654,1,UgwcUnjqJ0CJYQchuqt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"It's been a few seasons since Jan and Toby departed from the team, and the only competent defender they've brought in is Romero. However, even he is constantly at risk of conceding penalties due to his aggressive tendencies.",218,2
1,1655,1,Ugw8rVvb_r7HySBygI54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"As a Ajax fan, i’m so happy Moura make the mistake",0,0
1,1656,1,UgyzlQ4S7q8v9KnRvNd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,..👏🏻💙,0,0
1,1657,1,UgwVyhaDPzfZXCZ-tDF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,다이어 아웃~~,3,0
1,1658,1,UgzQc6JL8Hgseaom8Vx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,손 1골 1어시 2골대 모우라 1어시 너 진짜😢,0,0
1,1659,1,Ugzz9pbtkNAk7irVzt14AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Dier out Lucas go to Brazilian league thanks for ucl final , and stop buying attackers Levi the issue is on the defense",0,0
1,1660,1,UgxpYD8hcf53Oz1TXOh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,모우라 너의 어시는 정말 😂😂😂,0,0
1,1661,1,UgxqulpsSMJrs3KYedR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,15분에 3실점... 수비 진짜,0,0
1,1662,1,Ugy7PUHAF0maIN750v54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Get rid of Dier,0,0
1,1663,1,Ugw8JR1QnnxyKZYCr314AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,히살리송 맘고생이 얼마나 심했는지 보여주는 골 세레모니네~~~~,5,0
1,1664,1,UgzILeo9O-D4a_tWplB4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,토트넘 졌지만 잘 했어요 ❤  히샬리송 드디어 골~~~~  축하해요❤,13,1
1,1665,1,UgyZaSj0pXeDlUqaVBt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,wow. big match.  nice Son.,4,0
1,1666,1,UgyM6mqHAFDV8MgdArx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Dier, we really need that you make a side. Lucas cant be sub in the last 10, against Everton the same, his fault.",0,0
1,1667,1,UgybbqJSTifuMhqzUZd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Nothing but respect to the Spurs. What a game. #YNWA.,25,0
1,1668,1,UgwNUl6DBqFV_iOWxhd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,I just don’t understand refs they have var so why do they use it when the clearly need it,0,0
1,1669,1,UgwhEOzofKicEsdzoEp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,토트넘 수비는...어휴...,0,0
1,1670,1,UgxH06GcIBjxTZPUFZd4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,fuck's chicken team. poor Kane & Son,0,0
1,1671,1,UgwwF1KDjFs1-_pHQsN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Better side lost, ref will be absolutely happt with result though",0,0
1,1672,1,UgwU4MtqlQV-X0ueILx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,케인이랑 손 같이 다른팀 가라.. 진짜 수비수들 개노답임.,2,0
1,1673,1,UgyiLzHOJhHLTszSXix4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,We will see that defence errors again in the next game. For sure unfortunately.,2,0
1,1674,1,UgyCpVC_7WcFbLy1oqR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Please replace Dier with a new player!!!!!!! 😫😫😫 I don't want to watch this horrable defence again.,2,0
1,1675,1,UgzD-N1Xz-XfjThnvgh4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,I will always remember Moura fondly for what he did in Amsterdam... with that being said he should never see the pitch again.,0,0
1,1676,1,UgzthI6kaH4fri0ffK14AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,And spurs extended dier's contract. Bravo,2,0
1,1677,1,Ugw2vd7t4CNu8HBlH0x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"A wise man said it before, the spurs have a mental issues and the team is managed to stay a mediocre forever, enjoy your position and don't be angry with that , through the history you have been always like this so don't pretend that you can be something else , try to enjoy your reality, you aren't United or Chelsea or Liverpool nor Bayern , real madrid,  Barcelona or Juventus, Milan or Inter  , stay calm and smile .",0,0
1,1678,1,UgxMA4laC-s7_48O0Yp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Today, at least, Son was no longer Conte's mezzala, but forward and finishser  I am satisfied with that",132,10
1,1679,1,UgwLDChBb7TODe0NgaR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Two posts in second half, maybe penalty not given, red card not given to Jota... Great action for our first goal, loved that. I hope more actions like that are coming. If football can be entertaining this was climax of it. That's why everyone love to watch Premier League. Buy serious defenders for next season. COYS, Daniel",7,2
1,1680,1,UgxXY9VC4YTPXwOZ_Nx4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Stupid Dier did it again. Every time.,1,0
1,1681,1,UgxPT6aU_58N-26qWIp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"JUST GO OUT, DIER.",0,0
1,1682,1,Ugz0Pg7IKKre2eA0oGN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,how come that's not fking red? fking ref,1,0
1,1683,1,UgyI30pY08v085qlY-R4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Haaaaaas anyone SEEN JOE LEWIS?  🇧🇸⛵️,1,0
1,1684,1,UgwhKSnFNBVl3Zhs4k54AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"Your defense is bad, LFCs is worse.",0,0
1,1685,1,UgxmskZXtvk7pRH4D-p4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"What an epic comeback by spurs, just like the match againts United 😀. A little bit more, than the results will be a draw.",3,0
1,1686,1,UgxpuXeX3k0PrTK7ayJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,"The problem is that our expectations as fans are way higher than the players & management of the club, and also we value our players way more than they actually are. HERE IS THE THING if we didn't win something big with Toby & Jan at the back and  dembele and wanyama in our midfield don't expect us to win with Dier, sanchez, Longlet, skipp, and sarr that's it.",1,0
1,1687,1,UgzXrkdBiswcQg8S9iR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,We want Dier out !!!!!!! We want Levy out !!!!!!,0,0
1,1688,1,UgytgA92RDW2EmYWqLp4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,FREE KANE from HMP Hottenham,1,0
1,1689,1,UgyyT31aL11BPtpLjSN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,하 골대 2개 정말 아쉽네...,1,0
1,1690,1,UgyKvR_9SsCkXMxcNWN4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,who rejected kim?,0,0
1,1691,1,Ugz4oXUWdjqSfsmd6iF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Enic out Levy out,2,0
1,1692,1,UgxrXwv3fN4cJtAqEYR4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Kane is real captain. He was cuddling with desprate Moura when struggling team in the self-pity.,2,0
1,1693,1,UgzQsP-yIrJGwBiWz0x4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,リシャカスwww,0,0
1,1694,1,Ugzp_K8Fr3YsTdM4eHF4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,병신같은 다이어 좀 방출 시켜 영국 본토 팬들아 대모 해라 오늘 경기를 보고 암세포가 늘어났다,0,0
1,1695,1,UgwbQNfvcO-EaAf1Ch14AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,수비 존나 못하네,0,0
1,1696,1,UgzF1yAEJmh7_8om1dt4AaABAg,data,items.*,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,Liverpool was very bad at second because they thought tottenham wouldn't score anymore so they played carelessly but last minute liverpool showed it's their stadium .,0,0
1,1697,1,UyxX6z00lQM,offcut,,fetched (200),2023-10-16 14:24:45.963200,YouTube:/commentThreads,,,
